age,gender,education,province,employment_status,industry,marital_status,location_type,years_experience,work_hours_per_week,income,health_score,life_satisfaction
49,female,bachelors,Alberta,employed,education,divorced,urban,29,33.5,70599.58,75.89,6.75
26,male,bachelors,Prairies,retired,education,single,suburban,0,38.2,41745.43,94.24,7.02
29,female,high_school,Prairies,employed,healthcare,married,rural,11,43.6,31546.22,80.72,6.97
28,female,high_school,BC,employed,tech,married,suburban,9,32.3,28938.36,83.12,7.6
63,male,bachelors,Quebec,student,finance,divorced,rural,46,50.7,88265.63,83.69,6.1
72,female,bachelors,Atlantic,employed,construction,divorced,rural,57,41.2,104765.86,69.63,7.24
33,female,masters,Prairies,employed,education,married,urban,14,29.6,45419.84,86.33,6.87
18,male,high_school,Alberta,employed,retail,divorced,urban,2,39.0,-19221.36,85.88,7.7
80,non_binary,high_school,Quebec,employed,retail,married,suburban,60,29.9,93622.33,66.15,8.49
62,male,bachelors,Prairies,employed,finance,single,suburban,42,36.9,90859.44,72.71,5.99
72,male,bachelors,Atlantic,employed,healthcare,married,rural,49,19.2,122589.35,68.94,7.13
70,female,bachelors,Prairies,student,healthcare,single,urban,51,48.7,95718.74,70.96,6.87
38,male,bachelors,Atlantic,unemployed,construction,divorced,suburban,22,35.3,58084.06,88.47,5.67
47,male,bachelors,Ontario,employed,education,single,urban,28,30.7,75471.18,72.1,5.29
30,male,bachelors,Ontario,student,construction,married,suburban,13,38.5,40640.27,88.16,8.08
51,female,high_school,Prairies,employed,education,divorced,suburban,33,52.1,70033.24,78.06,6.22
21,female,bachelors,BC,unemployed,education,divorced,urban,2,46.3,15086.61,92.27,8.5
45,female,high_school,Ontario,employed,finance,married,suburban,29,58.9,61926.77,84.06,6.46
55,female,high_school,Prairies,unemployed,finance,divorced,suburban,34,26.5,67791.16,74.15,6.18
75,male,high_school,Atlantic,employed,education,married,urban,58,26.1,88956.57,66.17,7.44
48,male,high_school,Quebec,employed,healthcare,single,urban,30,37.5,56192.72,81.21,6.77
76,female,phd,Atlantic,employed,tech,single,suburban,60,56.2,114319.07,62.75,7.38
72,female,high_school,Alberta,unemployed,education,divorced,suburban,53,47.8,90698.17,67.64,6.8
44,male,high_school,Ontario,employed,healthcare,married,urban,23,48.4,63015.23,80.14,6.52
22,male,masters,Prairies,employed,healthcare,married,suburban,5,30.0,36019.4,93.62,6.91
42,female,bachelors,Ontario,employed,retail,single,suburban,26,36.3,61838.31,81.06,6.37
20,non_binary,bachelors,Atlantic,employed,construction,single,suburban,6,36.3,23595.86,90.15,8.34
50,female,bachelors,Atlantic,unemployed,tech,divorced,rural,31,43.9,82892.27,76.08,5.4
21,male,bachelors,Quebec,retired,education,married,urban,4,47.8,16275.81,90.29,8.28
42,non_binary,high_school,BC,student,tech,divorced,rural,29,39.9,55638.25,81.31,5.3
37,female,high_school,Prairies,student,education,divorced,rural,20,29.0,30236.27,79.16,5.76
51,female,masters,Quebec,employed,construction,divorced,rural,37,32.7,87606.76,79.94,6.16
43,female,high_school,Alberta,employed,tech,married,rural,29,46.3,63512.99,73.38,7.31
79,female,high_school,Prairies,employed,tech,single,suburban,65,53.9,92511.25,66.09,6.97
79,female,bachelors,Alberta,retired,healthcare,married,rural,60,44.7,105848.15,74.51,7.72
22,female,high_school,BC,unemployed,tech,married,rural,1,35.6,13268.19,81.18,7.18
52,female,bachelors,Prairies,employed,tech,married,urban,35,33.8,81279.24,71.52,6.28
78,female,masters,Prairies,employed,construction,divorced,suburban,55,37.0,111798.47,72.0,7.89
45,male,masters,Quebec,employed,education,divorced,suburban,28,54.9,61661.12,83.27,5.51
46,female,masters,Ontario,employed,healthcare,married,urban,23,34.3,81149.49,73.86,6.22
26,female,high_school,Prairies,unemployed,tech,divorced,suburban,8,31.3,30710.16,80.81,7.57
69,non_binary,phd,BC,employed,healthcare,divorced,suburban,50,35.6,100493.17,58.41,7.68
55,male,bachelors,Prairies,student,healthcare,single,urban,35,41.2,73299.16,66.22,5.93
67,female,high_school,Prairies,retired,finance,married,suburban,46,36.3,90976.2,69.31,7.6
23,male,bachelors,Prairies,student,education,married,rural,5,35.6,29680.74,93.91,7.16
36,female,bachelors,Prairies,retired,finance,divorced,rural,23,44.6,46915.92,88.1,6.75
77,female,high_school,BC,employed,healthcare,married,rural,59,26.6,82127.08,70.35,6.97
61,male,bachelors,Quebec,retired,construction,married,urban,47,35.3,77417.03,65.71,6.52
74,female,masters,Ontario,employed,construction,married,suburban,56,38.5,112562.25,74.56,5.92
28,male,high_school,BC,student,tech,married,suburban,7,44.0,31585.46,89.16,7.11
19,male,bachelors,BC,employed,education,divorced,suburban,1,33.7,22404.34,82.26,8.9
64,female,bachelors,Alberta,employed,retail,single,suburban,42,27.2,67644.14,65.42,6.2
61,male,bachelors,Ontario,employed,education,divorced,urban,46,44.9,94163.19,76.85,6.79
61,male,high_school,Quebec,employed,finance,single,suburban,43,64.5,92378.81,77.17,5.9
26,male,bachelors,Atlantic,retired,education,married,urban,8,38.5,20904.66,84.83,8.03
38,male,bachelors,Quebec,student,tech,married,rural,22,44.0,65794.49,79.52,5.78
41,female,masters,Atlantic,employed,education,married,urban,21,38.8,52495.05,83.23,6.2
51,female,phd,Alberta,employed,retail,married,suburban,35,35.7,74842.43,77.7,5.75
39,female,masters,Alberta,unemployed,construction,married,urban,21,46.1,62575.75,84.65,6.71
20,male,high_school,BC,employed,finance,married,suburban,2,37.0,6760.85,82.03,7.53
29,male,high_school,Quebec,student,finance,married,urban,12,30.3,39768.24,85.52,6.75
45,male,bachelors,Atlantic,employed,healthcare,single,suburban,27,40.2,69061.55,80.99,4.71
47,female,bachelors,Quebec,employed,finance,divorced,rural,28,27.2,80666.51,79.38,6.12
43,female,phd,Atlantic,retired,retail,married,rural,24,48.9,68235.53,80.18,6.22
65,female,masters,Quebec,employed,retail,married,urban,48,48.2,82119.75,67.49,6.25
38,female,bachelors,BC,employed,construction,married,rural,20,50.8,55679.62,83.68,5.22
45,female,high_school,Atlantic,retired,finance,single,suburban,24,28.8,51167.22,70.36,5.76
73,female,masters,Quebec,retired,construction,married,rural,54,39.9,108499.11,69.17,7.3
43,female,high_school,Prairies,retired,education,divorced,rural,21,62.2,61721.62,87.35,5.26
79,male,high_school,Alberta,employed,retail,single,rural,67,27.0,79580.2,66.67,6.37
50,male,masters,Alberta,employed,finance,single,rural,36,35.3,93963.09,72.61,6.47
38,female,bachelors,Atlantic,employed,finance,married,suburban,25,39.7,62596.85,80.36,6.28
52,female,high_school,Alberta,employed,education,single,rural,32,35.1,74172.55,72.3,6.78
69,non_binary,bachelors,Alberta,unemployed,construction,married,rural,51,35.6,97558.65,70.61,6.57
51,male,high_school,Prairies,employed,finance,divorced,urban,31,36.3,93694.19,76.92,5.73
58,male,bachelors,Ontario,employed,tech,divorced,suburban,44,26.5,97872.57,69.32,5.12
68,non_binary,high_school,Quebec,retired,healthcare,single,urban,48,29.2,73638.1,75.4,7.81
64,female,masters,Atlantic,retired,retail,single,urban,46,34.4,91931.19,70.03,6.41
35,male,bachelors,Alberta,employed,education,married,urban,17,10.0,60646.73,85.36,6.14
75,female,bachelors,Quebec,employed,education,single,rural,61,28.9,99639.04,74.98,6.85
28,male,high_school,Quebec,student,healthcare,divorced,rural,12,40.1,26260.81,79.86,8.12
74,male,high_school,Prairies,employed,tech,single,urban,56,34.9,88749.38,75.44,7.24
40,female,bachelors,Quebec,student,healthcare,divorced,suburban,27,30.5,43929.46,78.15,6.74
65,female,bachelors,Alberta,student,finance,married,suburban,47,38.1,91219.92,77.84,6.66
39,male,high_school,Atlantic,employed,construction,divorced,urban,24,37.2,30235.09,87.58,6.93
34,male,bachelors,Quebec,employed,education,single,suburban,12,46.1,57084.38,80.47,6.49
22,female,masters,Prairies,employed,construction,divorced,urban,9,41.9,21814.49,87.84,7.6
61,male,bachelors,Atlantic,unemployed,construction,divorced,rural,43,38.2,87729.7,63.42,6.14
28,female,high_school,Atlantic,employed,construction,single,rural,11,29.2,8254.37,84.3,7.59
47,female,bachelors,Atlantic,student,construction,married,rural,27,38.1,57326.96,73.44,6.31
32,male,bachelors,Alberta,retired,finance,divorced,suburban,10,21.1,51659.36,80.7,7.54
44,female,high_school,Prairies,employed,education,single,urban,26,59.9,51254.18,79.92,5.99
52,female,high_school,BC,retired,construction,divorced,suburban,35,24.2,68841.96,78.53,5.53
50,male,bachelors,Ontario,employed,education,divorced,suburban,29,40.7,70199.54,74.04,6.34
37,male,phd,Quebec,student,construction,divorced,rural,19,35.3,66302.57,82.57,6.49
78,male,bachelors,Quebec,employed,finance,married,suburban,53,38.7,115784.12,63.57,7.26
33,female,high_school,Quebec,employed,healthcare,divorced,urban,12,41.0,29218.14,86.24,5.98
51,female,bachelors,BC,employed,construction,single,suburban,31,29.6,81968.65,75.64,6.2
19,male,high_school,Atlantic,employed,retail,single,rural,0,46.6,-6937.52,84.12,6.82
52,male,high_school,Atlantic,employed,retail,divorced,suburban,35,48.2,60226.07,72.8,5.86
57,male,bachelors,Ontario,student,healthcare,married,urban,45,37.2,94023.22,73.04,6.61
73,female,masters,Prairies,employed,tech,single,suburban,57,45.8,104652.6,71.18,7.07
45,male,masters,BC,retired,healthcare,married,urban,24,57.4,73608.53,86.77,5.46
64,female,high_school,BC,employed,healthcare,married,urban,45,44.0,90652.66,68.4,6.34
56,male,masters,Alberta,employed,healthcare,single,rural,38,43.8,82551.51,66.03,5.92
23,female,high_school,Atlantic,employed,retail,single,rural,5,23.4,550.96,94.27,8.83
26,female,high_school,BC,retired,education,married,rural,8,48.2,9077.39,89.62,8.25
37,female,masters,BC,employed,tech,divorced,rural,18,36.7,74765.53,83.85,6.59
77,male,masters,Quebec,employed,tech,married,rural,57,48.3,118768.55,59.78,7.72
18,female,high_school,Atlantic,retired,tech,single,urban,2,42.3,6471.53,89.62,7.56
25,male,high_school,Alberta,employed,finance,married,urban,11,27.4,26378.97,90.72,6.71
72,male,high_school,Prairies,unemployed,construction,single,urban,52,37.3,96741.61,61.34,6.94
40,female,bachelors,Ontario,employed,healthcare,divorced,urban,18,51.3,60974.63,85.79,6.31
80,female,masters,Prairies,employed,education,divorced,suburban,65,70.0,101057.71,67.27,8.0
20,male,high_school,Alberta,employed,education,divorced,urban,2,31.0,19397.92,95.33,7.34
21,male,bachelors,Quebec,retired,finance,divorced,rural,0,24.9,25104.4,92.79,7.97
75,female,high_school,Ontario,retired,retail,divorced,urban,55,39.6,78730.99,56.14,6.54
42,female,high_school,Prairies,employed,finance,single,suburban,28,42.5,43760.4,75.39,5.92
64,male,masters,Atlantic,employed,finance,married,suburban,45,45.8,94962.83,75.01,6.6
55,female,masters,Atlantic,employed,healthcare,divorced,rural,39,50.1,84393.9,69.08,4.97
32,male,high_school,Ontario,employed,retail,single,suburban,9,44.5,26459.17,80.51,6.2
80,female,high_school,Ontario,employed,construction,married,suburban,59,32.3,99034.78,64.38,7.77
38,female,high_school,Ontario,employed,construction,married,rural,24,43.6,46572.68,79.49,6.24
52,male,bachelors,BC,employed,finance,divorced,urban,33,28.3,85174.57,66.41,5.44
74,female,high_school,Alberta,employed,construction,divorced,suburban,58,25.1,90490.08,69.82,6.56
70,female,bachelors,Atlantic,unemployed,education,married,suburban,55,52.1,91137.86,68.08,6.95
70,female,bachelors,Atlantic,student,healthcare,married,urban,51,50.2,92363.33,70.41,6.03
63,female,high_school,Alberta,employed,construction,single,rural,45,18.9,84817.44,70.99,6.05
69,female,masters,Quebec,unemployed,retail,divorced,suburban,49,51.9,88183.1,58.23,6.9
31,male,high_school,Atlantic,employed,education,married,suburban,6,41.5,21107.56,81.56,6.59
53,male,masters,Prairies,employed,tech,married,rural,38,50.4,98555.05,71.4,5.92
29,male,bachelors,Quebec,unemployed,healthcare,divorced,suburban,16,23.1,31610.36,85.75,7.27
34,non_binary,masters,Prairies,unemployed,education,single,urban,14,33.8,58562.72,86.91,6.03
56,female,high_school,Ontario,employed,finance,single,suburban,43,32.9,76625.86,72.84,5.69
26,female,bachelors,Atlantic,employed,finance,divorced,suburban,10,37.8,24353.23,89.95,7.17
52,male,high_school,Prairies,retired,healthcare,single,suburban,27,40.9,66378.16,83.27,5.66
77,female,phd,Prairies,employed,retail,single,urban,55,18.1,101755.52,69.33,7.34
30,female,bachelors,Ontario,employed,finance,single,urban,4,34.5,43949.33,94.56,6.38
32,female,high_school,Quebec,student,education,married,suburban,16,35.0,21492.75,78.52,6.38
35,male,high_school,Prairies,employed,tech,married,urban,15,33.5,52154.76,88.54,6.79
68,male,masters,Atlantic,employed,retail,single,suburban,49,37.0,87771.02,67.61,6.3
50,female,masters,Quebec,retired,healthcare,divorced,rural,30,62.8,83904.53,78.78,6.35
23,female,masters,Quebec,employed,finance,divorced,rural,5,38.8,26190.55,80.43,7.89
76,male,masters,Alberta,employed,retail,divorced,suburban,59,24.0,102327.8,76.36,6.81
44,female,masters,Atlantic,employed,tech,single,rural,29,46.4,73966.93,76.01,6.47
40,male,bachelors,Atlantic,employed,retail,divorced,urban,20,48.9,64220.48,85.42,5.42
76,female,high_school,Ontario,employed,retail,married,suburban,54,46.9,93052.17,75.82,6.2
44,female,high_school,Ontario,employed,healthcare,divorced,suburban,27,32.6,59330.99,79.4,6.65
51,male,bachelors,BC,employed,tech,divorced,suburban,32,51.2,93032.34,83.12,6.06
73,female,bachelors,Atlantic,employed,tech,married,suburban,55,45.7,96955.69,61.77,6.94
63,male,bachelors,Quebec,employed,retail,married,suburban,47,47.7,82210.84,76.45,6.5
55,male,high_school,BC,employed,finance,single,rural,35,44.5,85983.3,75.95,5.48
31,female,bachelors,Atlantic,employed,retail,single,urban,6,49.7,30944.55,83.71,6.61
53,male,high_school,Ontario,employed,education,single,rural,34,41.0,71789.13,72.84,6.48
70,male,bachelors,Ontario,employed,finance,single,urban,60,43.7,112146.79,62.05,7.75
25,male,bachelors,Atlantic,employed,healthcare,single,urban,6,36.1,27306.91,87.89,7.28
79,male,high_school,BC,student,tech,married,urban,58,35.9,110670.73,63.53,8.28
52,male,masters,Ontario,unemployed,construction,married,urban,33,56.8,73615.96,79.55,5.66
36,male,bachelors,Ontario,employed,finance,married,urban,20,34.7,56039.92,84.27,6.92
47,female,masters,Alberta,employed,healthcare,divorced,suburban,26,36.9,83784.46,80.04,5.98
80,male,high_school,Prairies,employed,retail,divorced,suburban,70,36.3,101566.39,68.32,7.82
31,female,high_school,Atlantic,employed,healthcare,divorced,suburban,10,43.1,35571.46,79.55,6.63
76,male,high_school,Alberta,employed,education,single,suburban,55,25.4,91049.31,59.35,6.77
37,male,high_school,Prairies,employed,construction,divorced,rural,24,32.0,54992.05,77.62,5.84
66,male,high_school,Atlantic,employed,healthcare,single,rural,49,37.8,73194.99,69.27,6.65
42,female,high_school,Alberta,retired,construction,single,suburban,29,40.7,46280.23,75.62,5.65
57,female,masters,Alberta,unemployed,construction,single,suburban,43,27.7,88711.11,68.17,6.37
41,female,masters,Atlantic,student,finance,single,urban,25,44.0,68057.54,73.17,5.49
31,male,masters,Quebec,employed,tech,divorced,urban,8,33.6,43911.45,83.97,6.18
43,female,phd,BC,employed,finance,married,urban,23,40.9,76553.42,78.73,6.27
55,male,bachelors,Atlantic,employed,finance,single,suburban,33,50.6,96538.74,75.11,6.4
40,male,bachelors,Alberta,retired,tech,divorced,suburban,20,41.8,60775.27,85.12,6.97
39,female,high_school,Quebec,employed,education,single,rural,18,45.6,32806.44,81.61,6.03
65,male,high_school,Alberta,employed,finance,single,urban,44,28.9,87469.59,73.86,6.9
74,non_binary,masters,BC,employed,tech,married,urban,60,24.4,127193.73,70.69,6.96
36,male,masters,Quebec,unemployed,tech,single,rural,20,48.8,64514.47,76.68,7.27
63,non_binary,masters,Atlantic,employed,finance,married,urban,40,55.2,91115.73,82.13,5.85
68,female,masters,Prairies,employed,construction,divorced,urban,51,53.7,105955.87,65.76,6.57
20,female,high_school,BC,retired,tech,single,suburban,0,29.6,-5853.67,88.65,7.36
59,male,bachelors,Ontario,employed,construction,married,rural,41,33.9,91463.58,70.6,6.53
36,male,bachelors,Atlantic,employed,retail,single,rural,15,19.8,46021.31,82.19,6.72
26,female,phd,Atlantic,employed,finance,single,urban,6,31.4,45264.75,93.1,7.94
45,male,masters,Atlantic,student,construction,single,rural,23,38.6,62918.3,84.81,6.78
37,female,bachelors,Quebec,employed,education,married,urban,21,43.9,56609.66,80.08,6.26
62,non_binary,high_school,Ontario,employed,retail,divorced,urban,42,40.5,82801.65,65.32,5.78
24,male,high_school,Quebec,student,education,married,suburban,5,49.5,22333.9,97.07,8.24
31,female,bachelors,Prairies,employed,construction,divorced,suburban,10,49.1,29876.5,92.02,7.09
80,female,masters,Quebec,retired,finance,married,urban,60,39.7,119642.97,53.84,7.94
26,male,high_school,Atlantic,employed,healthcare,married,rural,8,46.9,6309.41,87.73,6.86
76,male,high_school,Alberta,employed,tech,divorced,rural,56,40.3,92715.37,59.71,6.96
77,male,high_school,Ontario,employed,retail,divorced,suburban,53,50.6,91667.28,65.43,7.58
72,male,masters,Ontario,unemployed,finance,divorced,urban,56,52.6,110175.81,69.28,7.27
74,female,bachelors,Quebec,unemployed,tech,married,urban,58,42.5,91594.13,70.33,7.7
77,male,bachelors,Alberta,employed,construction,divorced,suburban,57,43.9,123464.93,57.76,8.15
36,non_binary,bachelors,Alberta,employed,healthcare,single,urban,20,44.0,41201.34,90.71,6.5
64,male,high_school,Quebec,retired,education,single,suburban,44,37.3,70427.3,66.6,6.22
69,female,high_school,BC,employed,finance,single,urban,47,52.3,92559.65,66.94,7.73
31,female,masters,Prairies,employed,finance,single,rural,14,23.4,46899.42,85.64,6.74
73,male,masters,Quebec,retired,construction,divorced,suburban,58,42.0,95182.96,65.24,6.26
55,male,bachelors,Atlantic,unemployed,healthcare,divorced,urban,38,45.6,99258.06,77.65,5.73
70,female,bachelors,Alberta,employed,education,single,urban,54,39.6,97723.79,71.12,6.16
78,female,masters,Prairies,retired,finance,divorced,suburban,58,35.2,105336.55,68.64,7.56
53,male,bachelors,Quebec,employed,construction,single,urban,34,51.2,80814.54,77.49,7.13
